# 2025-04-25 01:59:50
# 4b769253f54cd2fd163ac537443b4a50
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
3.732374860128270022e+00;3.681648600998812970e+00;3.853044267202040962e-01;1.133517566315901531e-01;0.000000000000000000e+00;4.999907852793067597e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.765925477280094746e+00;3.714982566618814097e+00;3.891110850070610416e-01;1.136982996092062714e-01;0.000000000000000000e+00;4.999892149549008735e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.799480858888925283e+00;3.748319961116916232e+00;3.929296924747315289e-01;1.140405078460177968e-01;0.000000000000000000e+00;4.999873976048300861e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.833041161470365665e+00;3.781660952326306280e+00;3.967601251569773946e-01;1.143783784380722202e-01;0.000000000000000000e+00;4.999852977595805825e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.866606541394106422e+00;3.815005708080165370e+00;4.006022590875600864e-01;1.147119086074152999e-01;0.000000000000000000e+00;4.999828753790519720e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.900177154885726694e+00;3.848354396211679962e+00;4.044559703002413853e-01;1.150410957019413483e-01;0.000000000000000000e+00;4.999800853388245869e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.933753158028489683e+00;3.881707184554037848e+00;4.083211348287830722e-01;1.153659371952362317e-01;0.000000000000000000e+00;4.999768768688547027e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.967334706765137220e+00;3.915064240940421936e+00;4.121976287069468170e-01;1.156864306864142100e-01;0.000000000000000000e+00;4.999731929415021092e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.000921956899707865e+00;3.948425733204017796e+00;4.160853279684942896e-01;1.160025738999485856e-01;0.000000000000000000e+00;4.999689696057670218e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.034515064099345238e+00;3.981791829178011888e+00;4.199841086471873819e-01;1.163143646854973151e-01;0.000000000000000000e+00;4.999641352646048809e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.068114183896113900e+00;4.015162696695587563e+00;4.238938467767875973e-01;1.166218010177187264e-01;0.000000000000000000e+00;4.999586098922155664e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.101719471688828556e+00;4.048538503589932169e+00;4.278144183910568277e-01;1.169248809960826557e-01;0.000000000000000000e+00;4.999523041882580898e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.135331082744872155e+00;4.081919417694228613e+00;4.317456995237565764e-01;1.172236028446769079e-01;0.000000000000000000e+00;4.999451186660437862e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
